id,title,tagline,overview,homepage,release_date,budget,revenue,popularity,runtime,poster_path
512196,Happy Death Day 2U,Death makes a killer comeback.,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",https://www.happydeathday.com,2/13/2019,9000000,25327500,21.046,100,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg
267193,Grimsby,Behind every hero is an embarrassing sibling,"Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",,2/24/2016,35000000,27979040,21.041,83,/snwjRGxnPGDbtjfl0lmqLbextot.jpg
144340,Admission,Let someone in.,"Straitlaced Princeton University admissions officer, Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago.",,3/21/2013,13000000,18637201,21.035,107,/8MwiU714GL3WoNxreeHjZ01iPpM.jpg
457136,Mary Queen of Scots,Bow to No One,"In 1561, Mary Stuart, widow of the King of France, returns to Scotland, reclaims her rightful throne and menaces the future of Queen Elizabeth I as ruler of England, because she has a legitimate claim to the English throne. Betrayals, rebellions, conspiracies and their own life choices imperil both Queens. They experience the bitter cost of power, until their tragic fate is finally fulfilled.",http://www.focusfeatures.com/mary-queen-of-scots/,12/7/2018,25000000,37807625,20.956,124,/b5RMzLAyq5QW6GtN9sIeAEMLlBI.jpg
298312,The Visit,No one loves you like your grandparents.,"A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",http://www.stayinyourroom.com/,9/10/2015,5000000,98450062,20.942,94,/mtMfKRCa2V5b7d9k4piogB72mcY.jpg
272693,The DUFF,"You either know one, you have one, or you are one.","Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",http://www.duffmovie.com/,2/20/2015,8500000,43528634,20.903,100,/nfad87VEmIHUf7LM2sl5RxDQzUS.jpg
539537,Fantasy Island,Never coming home,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",,2/12/2020,7000000,49447308,20.895,109,/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg
346808,Momentum,The heist gone wrong is not her only problem,"When Alex, an infiltration expert with a secret past, accidentally reveals her identity during what should have been a routine heist, she quickly finds herself mixed up in a government conspiracy and entangled in a deadly game of cat-and-mouse with a master assassin and his team of killers.  Armed with her own set of lethal skills, Alex looks to exact revenge for her murdered friends while uncovering the truth.",,10/15/2015,20000000,133332,20.883,96,/rStxrJBaWs3oNQfnQn4LKzG1lQ9.jpg
441282,Night Hunter,When the predator becomes the prey,A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,https://www.palmstar.com/projects/2019/09/06/night-hunter,8/29/2019,0,1012932,20.868,95,/vVYU0x9FRpiJNX7c54ciFnRBVYG.jpg
484247,A Simple Favor,Can you keep a secret?,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",https://asimplefavor.movie/,8/29/2018,20000000,97644617,20.867,117,/5EJWZQ8dh99hfgXP9zAD5Ak5Hrn.jpg
643532,The Card Counter,He's Playing the Hand He Was Dealt.,"William Tell just wants to play cards. His spartan existence on the casino trail is shattered when he is approached by Cirk, a vulnerable and angry young man seeking help to execute his plan for revenge on a military colonel. Tell sees a chance at redemption through his relationship with Cirk. But keeping Cirk on the straight-and-narrow proves impossible, dragging Tell back into the darkness of his past.",https://www.focusfeatures.com/the-card-counter,9/3/2021,0,4546332,20.862,111,/y5DNLVg0gPiGSkuK4yFc4fjQ42Q.jpg
334543,Lion,The search begins,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",http://lionmovie.com/,11/24/2016,12000000,140312928,20.808,118,/kCELJH1tCmaRLqvwIgKDb09aEaw.jpg
738652,Copshop,Someone's gotta take the hit.,"On the run from a lethal assassin, a wily con artist devises a scheme to hide out inside a small-town police station. However, when the hit man turns up at the precinct, an unsuspecting rookie cop finds herself caught in the crosshairs.",https://www.copshopmovie.com/,9/9/2021,0,6807158,20.807,107,/szArp3dQlVajpsqpyPFVAFHFsa3.jpg
429200,Good Time,Are you ready for a Good Time?,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",http://goodtime.movie/,8/11/2017,0,3283369,20.772,102,/s6DJXJU3HzX24Ij3VWg5MfVGHrI.jpg
579047,Reminiscence,Don't look back.,"Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.",https://www.reminiscencemovie.com,8/19/2021,68000000,18717947,20.764,116,/17siH6wJRQ2jZiqz9BWUhy1UtZ.jpg
389015,"I, Tonya",Fitting in is overrated,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.",https://www.itonyamovie.com,12/8/2017,11000000,53939297,20.733,120,/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg
339988,The Circle,Knowing is good. Knowing everything is better.,"A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",http://wearethecircle.com/,4/27/2017,18000000,40651864,20.721,110,/bQVqd5rWrx5GbXhJNuvKy4Viz6j.jpg
354857,Regular Show: The Movie,Save the Universe from Yourselves... or You're FIRED.,"To save the universe, and their friendship, Mordecai and Rigby must defeat an evil volleyball coach.",,9/1/2015,3000000,0,20.719,70,/p44RoW4naoE1nlSGOqqT0J2pc09.jpg
246403,Tusk,Let me tell you a story...,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",,9/19/2014,3000000,1882074,20.717,102,/pHghiDnQ63O7MiItD6CaSz2jjnr.jpg
445629,Fighting with My Family,A comedy about a family that fights a little differently.,"Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",https://www.fightingwithmyfamily.movie/home,2/14/2019,11000000,39055536,20.679,108,/cVhe15rJLRjolunSWLBN6xQLyGU.jpg
485415,Day of the Dead: Bloodline,Join the undying war.,"In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.",,12/29/2017,8000000,0,20.675,90,/3jM4C1wJxHLWlF4tcSyyv6fnJPR.jpg
539892,Freaks,They look just like us,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",https://www.wellgousa.com/films/freaks,9/13/2019,0,333593,20.655,105,/kc2cvuqESIiRX5QoZOoMTBq18kQ.jpg
730047,Cyrano,Have you ever loved someone?,"A man ahead of his time, Cyrano de Bergerac dazzles whether with ferocious wordplay at a verbal joust or with brilliant swordplay in a duel. But, convinced that his appearance renders him unworthy of the love of a devoted friend, the luminous Roxanne, Cyrano has yet to declare his feelings for her—and Roxanne has fallen in love, at first sight, with Christian.",https://www.unitedartistsreleasing.com/cyrano/synopsis/,12/17/2021,20000000,3000000,20.629,124,/e4koV8iC2cCM57bqUnEnIL2a2zH.jpg
87436,The ABCs of Death,"26 Directors, 26 Ways to Die.","An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death.",http://www.magnetreleasing.com/theabcsofdeath/site/,3/8/2013,0,23589,20.622,129,/dBSEA6P2bq7apsmORxV0a54puhL.jpg
188207,The Legend of Hercules,Every man has a destiny.,"In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.",,1/10/2014,70000000,61279452,20.607,99,/aAnRHLq50AbGWEibXHjmLbp2Tze.jpg
390051,Aftermath,All he had left was revenge,"A fatal plane crash changes the lives of Roman and Jake forever. Roman loses his wife and daughter in the accident, while Jake loses his mind—as he happens to be the air traffic controller who failed to avert the nightmare. Rage and revenge engulfs Roman and Jake finds himself swamped with guilt and regret.",http://www.aftermath-the-movie.com,2/28/2017,10500000,261465,20.598,92,/25oWTCGqIik4gUTMidx3L8DI4Bt.jpg
526050,Little,She woke up like this,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",http://www.littlethemovie.com,4/4/2019,20000000,17399000,20.583,108,/4MDB6jJl3U7xK1Gw64zIqt9pQA4.jpg
314095,The Lost City of Z,A man's reach should exceed his grasp... or what's a heaven for?,"A true-life drama in the 1920s, centering on British explorer Col. Percy Fawcett, who discovered evidence of a previously unknown, advanced civilization in the Amazon and disappeared whilst searching for it.",http://www.lostcityofzfilm.co.uk/home,3/15/2017,30000000,8574339,20.566,141,/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg
266856,The Theory of Everything,His Mind Changed Our World. Her Love Changed His.,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",http://www.focusfeatures.com/the_theory_of_everything,11/26/2014,15000000,123726688,20.555,123,/7rIIrOFrbdi2ucAMKoHSaMv8FDN.jpg
323675,Ride Along 2,The brothers-in-law are back,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",http://www.ridealong.com/,1/14/2016,40000000,124827316,20.552,102,/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg
313922,Green Room,One way in. No way out.,"A punk rock band becomes trapped in a secluded venue after finding a scene of violence. For what they saw, the band themselves become targets of violence from a gang of white power skinheads, who want to eliminate all evidence of the crime.",http://greenroom-movie.com/,9/25/2015,5000000,3769214,20.551,95,/evZicaR7nXe4LiD9G6QYTorcJGO.jpg
76544,Man of Tai Chi,No Rules. No Mercy. Pure Fighting.,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",,7/4/2013,25000000,2054941,20.543,105,/wnuT1D0fsFu7chFLtcQqwPBaBVg.jpg
160588,Blue Jasmine,,"After experiencing a traumatic misfortune, Jasmine French, a wealthy woman from New York, moves to San Francisco to live with her foster sister Ginger and the firm purpose of getting a new life, but she will be haunted by anxiety and memories of the past.",http://www.sonyclassics.com/bluejasmine,8/1/2013,18000000,99206215,20.516,99,/zLdLiUJfueZBctdv8OvkmGXEHEC.jpg
691812,Blood and Money,The hunter becomes the hunted,A retired veteran hunting in the Allagash backcountry of Maine discovers a dead woman with a duffle bag full of money. He soon finds himself in a web of deceit and murder.,,5/15/2020,475000,0,20.503,89,/st4n0FALlo0twLkSqxAvU15SKvU.jpg
169881,The Physician,A journey out of darkness into light,"England, 1021. Rob Cole, a boy born in a miserable mining town, swears to become a physician and vanquish disease and death. His harsh path of many years, a quest for knowledge besieged by countless challenges and sacrifices, leads him to the remote Isfahan, in Persia, where he meets Ibn Sina, the greatest healer of his time.",,12/25/2013,36000000,57284237,20.478,155,/6koFQEuyZKNYcBMSVEHYtAeIpUE.jpg
